CustomerId,First Name,Last Name,Sex,Phone,Addressline1,city,state,postcode,Lat,Lon
17857,Jimena,Chambers,F,,5339 Old Hwy 5,,,,34.139885,-84.503867
17858,Julie,Romero,F,,2626 Colorado Blvd,,,,34.142126,-118.223375
17859,Simeon,Rocha,M,,1416 E Colorado St,,,,34.1427,-118.233585
17860,Austin,Munoz,M,,5665 Highway 9 N,,,,34.144357,-84.251735
17861,Zechariah,Carney,M,,2195 Glendale Galleria,,,,34.144692,-118.259841
17862,Makena,Vance,F,,12842 Ventura Blvd,,,,34.144998,-118.413513
17863,Victoria,Bruce,F,,320 W Colorado Blvd,,,,34.145675,-118.15669
17864,Maren,Ochoa,F,,777 E Colorado Blvd,,,,34.146053,-118.134339
17865,Glenn,Small,M,,3121 E Colorado Blvd,,,,34.146347,-118.086313
17866,Luca,Cameron,M,,160 N Lake Ave,,,,34.148573,-118.132307
17867,Angel,Moreno,M,,Sears Los Angeles,,,,34.14928,-118.25663
17869,Fernanda,Rose,F,,14049 Ventura Blvd,,,,34.149409,-118.439184
17870,Carter,Marsh,M,,211 N Glendale Ave,,,,34.1498,-118.245816
17871,Shayna,Yates,F,,3601 E Foothill Blvd,,,,34.1502,-118.078119
17873,Kaiden,Wise,M,,15272 Summit Ave,,,,34.150487,-117.471863
17874,Clare,Herrera,F,,Sears Los Angeles,,,,34.15064,-118.0713
17877,Naima,Snyder,F,,211 E Foothill Blvd,,,,34.151152,-118.023246
17878,Jaydan,Gilmore,M,,4754 Commons Way,,,,34.153977,-118.644147
17879,Dangelo,Mcmillan,M,,5727 Kanan Rd,,,,34.155956,-118.756204
17880,Pedro,Cabrera,M,,26529 Highland Ave,,,,34.156543,-117.14027
17881,Samuel,Murphy,M,,16325 Ventura Blvd,,,,34.157265,-118.489698
17883,Patricia,Gallagher,F,,1010 N Glendale Ave,,,,34.158818,-118.239751
17884,Teagan,Vincent,F,,3963 E Thousand Oaks Blvd,,,,34.161444,-118.823773
17885,Zack,Haas,M,,17840 Ventura Blvd,,,,34.163196,-118.521466
17886,Kiera,Gamble,F,,1200 N Central Ave,,,,34.164525,-118.256811
17887,Noemi,Spears,F,,2295 Towne Lake Pkwy,,,,34.165709,-84.596668
17888,Hamza,Mcmahon,M,,20801 Ventura Blvd,,,,34.166554,-118.586148
17889,Aidan,Lynn,M,,3443 Saviers Rd,,,,34.167295,-119.177698
17890,Roland,Benitez,M,,21909 Ventura Blvd,,,,34.168551,-118.605624
17891,Mina,Montoya,F,,1329 N Lake Ave,,,,34.170304,-118.132251
17892,Richard,Todd,M,,4444 University Pkwy,,,,34.170634,-117.333401
17893,Gia,Bass,F,,20060 Ventura Blvd,,,,34.170979,-118.570691
17894,Chace,Beltran,M,,100 Cherokee Pl,,,,34.171729,-84.782546
17895,Harley,Monroe,M,,14440 Burbank Blvd,,,,34.17204,-118.448487
17896,Emmett,Valdez,M,,25 E Alameda Ave,,,,34.173445,-118.300958
17897,Jordan,Hamilton,M,,5711 Sepulveda Blvd,,,,34.17407,-118.466317
17898,Valentin,Bradshaw,M,,615 W Channel Islands Blvd,,,,34.175843,-119.213637
17899,Destiney,Watkins,F,,51 N Morningside Dr,,,,34.176159,-84.786035
17900,Justice,Doyle,F,,5865 Spout Springs Rd,,,,34.177586,-83.911753
17901,Alyson,Guerra,F,,Sears Ventura,,,,34.18294,-118.87674
17904,Aryana,Friedman,F,,Sears Los Angeles,,,,34.18363,-118.31168
17905,Beckett,Fitzpatrick,M,,2600 W Victory Blvd,,,,34.184511,-118.33864
17906,Donavan,Wall,M,,1525 Market Place Blvd,,,,34.185801,-84.132426
17908,Seth,Ballard,M,,22915 Victory Blvd,,,,34.186507,-118.625645
17911,Luis,Cantu,M,,583 N Ventu Park Rd,,,,34.186808,-118.91112
17912,Bailey,Hardy,F,,11051 Victory Blvd,,,,34.186853,-118.371178
17913,Jan,Bush,M,,Sears Los Angeles,,,,34.18727,-118.39655
17914,Roselyn,Massey,F,,870 S State St,,,,34.187347,-90.583916
17917,Juliette,Dunlap,F,,2270 Lake Ave,,,,34.188517,-118.131363
17919,Rene,Cowan,M,,2705 Teller Rd,,,,34.190058,-118.933498
17920,Jaylen,Daniel,F,,Sears Los Angeles,,,,34.19017,-118.60257
17921,Heath,Arroyo,M,,6657 Laurel Canyon Blvd,,,,34.191083,-118.396587
17923,Avah,Jackson,F,,4045 Marietta Hwy,,,,34.191097,-84.507638
17924,Asa,Evans,M,,6635 Fallbrook Ave,,,,34.191159,-118.623565
17925,Annie,Neal,F,,1100 N San Fernando Blvd,,,,34.191609,-118.32457
17926,Ali,Pierce,F,,1800 W Empire Ave,,,,34.191799,-118.329383
17928,Selina,Barrett,F,,6700 Topanga Canyon Blvd,,,,34.192238,-118.605741
17929,Taniyah,Preston,F,,2791 David H Mcleod Blvd,,,,34.19237,-79.837334
17930,Clinton,Mullen,M,,18300 Vanowen St,,,,34.193856,-118.533488
17931,Sienna,Kemp,F,,4035 Winder Hwy,,,,34.196667,-83.859026
17932,Dylan,Haley,F,,1500 N Moorpark Rd,,,,34.197338,-118.869979
17934,Milo,Schneider,M,,Sears Florence,,,,34.19759,-79.8422
17935,Steve,Olson,M,,521 Foothill Blvd,,,,34.199475,-118.189397
17936,Lawrence,Becker,M,,16530 Sherman Way,,,,34.200969,-118.492918
17937,India,Oliver,F,,22333 Sherman Way,,,,34.201076,-118.613392
17939,Natalee,Ibarra,F,,7221 Woodman Ave,,,,34.202681,-118.431334
17940,Marely,Vega,F,,17250 Saticoy St,,,,34.20834,-118.507129
17941,Ayanna,Burgess,F,,20155 Saticoy St,,,,34.208401,-118.574391
17942,Kiera,Townsend,F,,Sears,,,,34.21088,-82.18138
17946,Augustus,Huber,M,,Sears Jefferson,,,,34.21155,-91.97275
17947,Alice,Oliver,F,,14920 Raymer St,,,,34.213076,-118.45905
17948,Maurice,Baxter,M,,209 W Ventura Blvd,,,,34.216108,-119.07331
17949,Jerimiah,Dougherty,M,,Sears New Hanover,,,,34.21728,-77.90758
17950,Marlene,Blair,F,,8035 Webb Ave,,,,34.218681,-118.390607
17951,Averie,Santana,F,,2675 Foothill Blvd,,,,34.221566,-118.235864
17954,Shamar,Weaver,M,,674 Las Posas Rd,,,,34.222046,-119.06969
17955,Giovanni,Russell,M,,8325 Laurel Canyon Blvd,,,,34.224263,-118.396475
17956,Kianna,Robinson,F,,8530 Tobias Ave,,,,34.227322,-118.451575
17957,Madilynn,Stokes,F,,16208 Parthenia St,,,,34.228327,-118.487166
17958,Reina,Wise,F,,8936 Glenoaks Blvd,,,,34.230979,-118.367597
17960,Leticia,Goodman,F,,150 W Esplanade Dr,,,,34.231305,-119.175277
17961,Kristen,Mcclain,F,,8840 Corbin Ave,,,,34.231559,-118.562178
17962,Drake,Frost,M,,250 W Esplanade Dr,,,,34.232372,-119.176619
17964,Patricia,Day,F,,8999 Balboa Blvd,,,,34.233907,-118.5027
17965,Destinee,Hampton,F,,2325 Bethelview Rd,,,,34.23889,-84.194632
17966,Bianca,Holt,F,,Sears Los Angeles,,,,34.2389,-118.55447
17967,Valery,Houston,F,,9635 Laurel Canyon Blvd,,,,34.246124,-118.418973
17968,Jaiden,Molina,F,,9725 Laurel Canyon Blvd,,,,34.246472,-118.41932
17969,Thaddeus,Morales,M,,1476 Turner McCall Blvd SW,,,,34.248081,-85.161945
17970,Alaina,Ballard,F,,4711 New Centre Dr,,,,34.248609,-77.881672
17972,Patrick,Howe,M,,8020 Cumming Hwy,,,,34.254056,-84.351926
17973,Andre,Bailey,M,,1776 S Victoria Ave,,,,34.257178,-119.210626
17974,Lizbeth,Benitez,F,,21431 Devonshire St,,,,34.257309,-118.598406
17975,Kaylynn,Martinez,F,,960 W Main St,,,,34.257335,-88.717761
17976,Felix,Ortega,M,,16940 Devonshire St,,,,34.257439,-118.50215
17977,Corinne,Mcmillan,F,,10400 Sepulveda Blvd,,,,34.259087,-118.467285
17978,Cristofer,Reyes,M,,10455 Sunland Blvd,,,,34.259746,-118.322779
17979,Dillon,Garrison,M,,4200 E Main St,,,,34.262717,-119.236217
17980,Bronson,Aguirre,M,,18010 Chatsworth St,,,,34.264828,-118.52458
17984,Leila,Robbins,F,,Sears Ventura,,,,34.26723,-119.24851
17985,Gracie,Hunter,F,,245 S Mills Rd,,,,34.270347,-119.247325
17986,Mekhi,Hart,M,,930 Barnes Crossing Rd,,,,34.270555,-88.711278
17987,Yasmine,Graham,F,,9372 Telephone Rd,,,,34.270832,-119.174157
17988,Addisyn,Anthony,F,,11133 Balboa Blvd,,,,34.272881,-118.502355
17990,Pablo,Stein,M,,19781 Rinaldi St,,,,34.2749,-118.562724
17991,Keagan,Dennis,M,,12765 Van Nuys Blvd,,,,34.275306,-118.409963
17994,Uriah,Best,M,,2907 Cochran St,,,,34.279138,-118.740681
17995,Rishi,Franco,M,,800 New Los Angeles Ave,,,,34.279506,-118.868713
17997,Jude,Farrell,M,,101 W Los Angeles Ave,,,,34.286459,-118.810835
17999,Joe,Wong,M,,2726 E Los Angeles Ave,,,,34.287558,-118.825222
18001,Kaelyn,Henson,F,,514 Shallowford Rd NW,,,,34.290905,-83.845526
18004,Rebekah,Lowery,F,,305 S Whitehead Dr,,,,34.291436,-91.324364
18005,Kailee,Shannon,F,,Sears Hall,,,,34.29578,-83.84263
18006,Finley,Crosby,F,,2040 Glenoaks Blvd,,,,34.298144,-118.437599
18008,Angie,Lynn,F,,12689 Glenoaks Blvd,,,,34.300302,-118.440522
18009,Jesse,Fuentes,M,,Sears Floyd,,,,34.3047,-85.1749
18010,Lea,Robbins,F,,110 Keating Rd,,,,34.311707,-89.93005
18011,Aniya,Briggs,F,,Sears Lee,,,,34.31579,-88.69969
18013,Madisyn,Branch,F,,2509 Mccain Blvd,,,,34.349952,-91.985943
18014,Jamison,Winters,M,,2013 University Ave,,,,34.362046,-89.505578
18015,Jaelynn,Dyer,F,,3630 Thompson Bridge Rd,,,,34.372744,-83.871335
18016,Ireland,Sandoval,F,,24975 Pico Canyon Rd,,,,34.379149,-118.583637
18017,Jake,Nunez,M,,24860 Orchard Village Rd,,,,34.380348,-118.540961
18018,Teagan,Holland,F,,25930 Mcbean Pkwy,,,,34.406787,-118.554795
18019,Shea,Leon,F,,6625 Highway 53 E,,,,34.412335,-84.288863
18022,Alexander,Barr,M,,Sears Los Angeles,,,,34.41477,-118.55714
18024,Heidy,Sims,F,,19200 Soledad Canyon Rd,,,,34.415648,-118.470481
18027,Jadyn,Griffith,F,,19340 Soledad Canyon Rd,,,,34.415653,-118.472988
18030,Hamza,Morse,M,,100 W Carrillo St,,,,34.419342,-119.70414
18032,Eli,Christian,M,,24425 Magic Mountain Pkwy,,,,34.419646,-118.561496
18033,Linda,Sawyer,F,,Sears Curry,,,,34.42658,-103.19598
18034,Nathaly,Myers,F,,5170 Hollister Ave,,,,34.435078,-119.805571
18035,Juan,Pittman,M,,2840 De La Vina St,,,,34.437028,-119.726538
18036,Aisha,Bowen,F,,Sears Santa Barbara,,,,34.44029,-119.75001
18037,Joy,Hopkins,F,,27760 McBean Pkwy,,,,34.44338,-118.553477
18040,Giancarlo,Johns,M,,Sears Hempstead,,,,34.44888,-93.08105
18041,Aria,Marquez,F,,4407 Central Ave,,,,34.451771,-93.075792
18042,Myah,Gallegos,F,,241 Highway 31 SW Ste 60,,,,34.455397,-86.925021
18043,Giada,Griffith,F,,29675 The Old Rd,,,,34.457636,-118.617142
18044,Richard,Kim,M,,16266 Bear Valley Rd,,,,34.470724,-117.320932
18045,Damion,Nicholson,M,,19201 Bear Valley Rd,,,,34.470937,-117.244154
18048,Savion,Kirby,M,,20801 Bear Valley Rd,,,,34.47143,-117.209875
18050,Kaylah,Woods,F,,Sears San Bernardino,,,,34.47264,-117.34884
18053,Trevor,Duncan,M,,3341 Central Ave,,,,34.47513,-93.05977
18055,Jaslyn,Galloway,F,,136 W Belmont Dr,,,,34.478499,-84.934355
18056,Veronica,Lewis,F,,215 Airport Rd,,,,34.49245,-93.084858
18058,Aliyah,Padilla,F,,80 Acoma Blvd N,,,,34.496097,-114.354204
18059,Dania,Lopez,F,,31970 Castaic Rd,,,,34.497768,-118.623334
18061,Adam,Gomez,M,,15321 Palmdale Rd,,,,34.506843,-117.329403
18062,Ben,Gaines,M,,14738 La Paz Dr,,,,34.515484,-117.31267
18064,Demarion,Werner,M,,115 Bill Wigington Pkwy,,,,34.516501,-84.434358
18065,Gage,Montes,M,,20288 US Highway 18,,,,34.52386,-117.216879
18066,Michelle,Elliott,F,,20220 US Highway 18,,,,34.526496,-117.221057
18067,Ashton,Clay,M,,Sears Anderson,,,,34.53978,-82.6685
18068,Dario,Avery,M,,Sears Yavapai,,,,34.54877,-112.40424
18069,Drew,Conway,M,,1851 E Highway 69,,,,34.550187,-112.435297
18071,Beckett,Goodman,M,,3519 Clemson Blvd,,,,34.551264,-82.677489
18072,Morgan,Mcgrath,M,,950 Fair St,,,,34.553386,-112.483031
18073,Giovanny,Carpenter,M,,2341 E Avenue S,,,,34.558158,-118.085068
18074,Sydnee,Pugh,F,,1235 Point Mallard Parkway SE,,,,34.561551,-86.971582
18075,Reagan,Davies,F,,1101 Beltline Rd SE,,,,34.562042,-86.976791
18077,Orlando,Lam,M,,Sears Morgan,,,,34.57199,-87.01617
18078,Callie,Daniels,F,,38019 47Th Street E,,,,34.573397,-118.04517
18079,Titus,Barber,M,,1410 Military Rd,,,,34.57499,-92.578801
18080,Robert,Daniels,M,,7377 Alcoa Road,,,,34.575175,-92.527314
18081,Erick,Tucker,M,,3100 N Glassford Hill Rd,,,,34.588456,-112.339412
18082,Alfred,Bush,M,,3198 Willow Creek Rd,,,,34.59473,-112.467071
18084,Beckham,Zuniga,M,,39440 10th St W,,,,34.597761,-118.147473
18085,Wendy,Castillo,F,,Sears Comanche,,,,34.60497,-98.3917
18086,Neveah,Cohen,F,,Sears Los Angeles,,,,34.60538,-118.15117
18087,George,Herring,M,,301 Hwy 15 S,,,,34.635693,-92.008865
18088,Tristin,Stuart,M,,8404 Memorial Pkwy SW Ste A1,,,,34.657814,-86.56973
18092,Craig,Weber,M,,1969 W Avenue L,,,,34.660409,-118.164756
18093,Sawyer,Meyer,M,,601 W Central Ave,,,,34.661029,-120.467169
18094,Dayana,Fox,F,,8824 Geyer Springs Rd,,,,34.669936,-92.344394
18095,Layla,Fitzpatrick,F,,43525 10th St W,,,,34.673049,-118.148038
18096,Haley,Conner,F,,2750 Carl T Jones Dr SE Ste 7,,,,34.677528,-86.547675
18097,Maci,Glass,F,,44455 Valley Central Way,,,,34.690027,-118.172183
18099,Ian,Grant,M,,2009 Drake Ave SW,,,,34.705397,-86.588573
18101,Dayana,Blankenship,F,,694 Fairview Rd,,,,34.705784,-82.258028
18102,Franklin,Lawrence,M,,6420 Colonel Glenn Rd,,,,34.709961,-92.378802
18104,Gerardo,Leblanc,M,,300 Hughes Rd,,,,34.710815,-86.742478
18105,Raphael,Rodriguez,M,,1100 S Highway 260,,,,34.72034,-112.002557
18106,Adrien,Rodriguez,M,,1100 E Roosevelt Rd,,,,34.723028,-92.258922
18108,Paige,Moss,F,,Sears Carteret,,,,34.7352,-76.79907
18109,Vincent,Farrell,M,,Sears Madison,,,,34.73801,-86.66634
18110,Janet,Wyatt,F,,6275 University Dr NW,,,,34.745,-86.681386
18112,Collin,Lang,M,,Sears Pulaski,,,,34.74648,-92.34179
18113,Izaiah,Coffey,M,,2110 Oakwood Ave NW,,,,34.749472,-86.600528
18114,Emma,Trevino,F,,12700 Chenal Pkwy,,,,34.751529,-92.411953
18116,Talia,Simpson,F,,8415 W Markham St,,,,34.753072,-92.367535
18117,Jonah,Berg,M,,7090 University Dr NW,,,,34.754978,-86.712461
18118,Kaliyah,Conley,F,,614 Beechwood St,,,,34.75749,-92.324255
18119,Cael,Stephens,M,,1365 W Walnut Ave,,,,34.759692,-84.993129
18120,Porter,Fitzpatrick,M,,Sears Whitfield,,,,34.76071,-84.93471
18121,Adeline,Garza,F,,Sears Onslow,,,,34.76399,-77.38298
18122,Amir,Sharp,M,,10300 N Rodney Parham Rd,,,,34.767196,-92.388358
18123,Juliana,Reeves,F,,16105B Chenal Pkwy,,,,34.767562,-92.456938
18125,Matteo,Wallace,M,,1900 N Polk St,,,,34.770149,-92.334688
18126,Rosa,Schaefer,F,,900 W Pershing Blvd,,,,34.779242,-92.272335
18127,Devan,Matthews,M,,315 N Shackleford Rd,,,,34.783664,-92.430851
18129,Isaac,May,M,,1395D Western Blvd,,,,34.787413,-77.402724
18130,Trevin,Best,M,,4000 McCain Blvd,,,,34.790401,-92.227856
18133,Leah,Salas,F,,Sears Pulaski,,,,34.79163,-92.2262
18135,Helena,Osborn,F,,4400 Camp Robinson Rd,,,,34.79755,-92.26977
18136,Blaine,Kelly,M,,1205 Cleveland Hwy,,,,34.797789,-84.962144
18138,Cody,Michael,M,,6070 Moores Mill Rd,,,,34.799972,-86.536184
18139,Ace,Weeks,M,,14000 Cantrell Rd,,,,34.801961,-92.427747
18142,Sasha,Mcgee,F,,2580 Main St NE,,,,34.805142,-106.721327
18143,Tara,Ross,F,,6929 John F Kennedy Blvd,,,,34.819342,-92.235496
18144,Byron,Sosa,M,,2380 Mount Pleasant Rd,,,,34.825691,-89.985118
18145,Catherine,Conner,F,,1112 Woodruff Rd,,,,34.831327,-82.306895
18146,Ellis,Nixon,M,,110 Commons Dr,,,,34.839962,-92.408831
18147,Aleena,Mclean,F,,372 Cox Creek Pkwy,,,,34.840018,-87.636175
18149,Randall,Skinner,M,,Sears Lauderdale,,,,34.84048,-87.69252
18150,Daniel,Lang,M,,Sears Greenville,,,,34.85017,-82.33298
18151,Alina,Frederick,F,,103 Gregory Pl,,,,34.880725,-92.109717
18154,Kylee,Gonzalez,F,,580 E Virginia Way,,,,34.888064,-117.022379
18155,Dayton,Simmons,M,,223 E Betteravia Rd,,,,34.921816,-120.433178
18156,Sage,Hood,M,,104 Highway 72 W,,,,34.93089,-88.557235
18158,Sheldon,Campbell,M,,1465 S Broadway,,,,34.934859,-120.436191
18159,Nehemiah,Barrera,M,,8199 Warren H Abernathy Pkwy,,,,34.935379,-82.008037
18160,Cameron,Graham,F,,6025 Wade Hampton Blvd,,,,34.936118,-82.276473
18161,Gina,Kim,F,,Sears Spartanburg,,,,34.93658,-81.99149
18164,Ian,Gaines,M,,1900 Springsteen Rd,,,,34.939455,-80.97974
18165,Matias,Booker,M,,Sears York,,,,34.94153,-80.96457
18167,Tatum,Herman,F,,Sears Santa Barbara,,,,34.953,-120.43502
18168,Wyatt,Buchanan,M,,7427 Goodman Rd,,,,34.962124,-89.856492
18169,Karli,Frank,F,,3095 Goodman Rd E,,,,34.962504,-89.935123
18170,Hezekiah,Arias,M,,5150 Goodman Rd,,,,34.96257,-89.898444
18171,Julianna,Harris,F,,7255 Interstate Dr,,,,34.964411,-90.003748
18172,Cecilia,Wilkerson,F,,7251 Interstate Dr,,,,34.964631,-90.004025
18173,Judah,Grant,M,,1295 W Main St,,,,34.979939,-92.033508
18174,Janiah,Baird,F,,465 Stateline Rd W,,,,34.991779,-89.99776
18176,Dallas,Jimenez,M,,6350 Weddington Monroe Rd,,,,35.001119,-80.696648
18177,Kasey,Bartlett,F,,3830 Hickory Hill Rd,,,,35.008093,-90.108623
18178,Ally,Moon,F,,Sears Union,,,,35.00871,-80.55914
18179,Beckham,Irwin,M,,4747 S Highway 95,,,,35.016741,-114.598155
18180,Yuliana,Knight,F,,4770 Riverdale Rd,,,,35.017629,-89.831066
18181,Karlie,Sanders,F,,Sears Shelby,,,,35.02058,-90.02487
18183,Kiara,Cortez,F,,2901 W Highway 74,,,,35.02136,-80.579632
18184,Denise,Ryan,F,,1816 Gunbarrel Rd,,,,35.024281,-85.158582
18185,Macie,Bullock,F,,1234 Finley Rd,,,,35.029853,-90.019983
18188,Hadassah,Larsen,F,,9870 Rea Rd,,,,35.034466,-80.805292
18189,Milo,Roman,M,,Sears Hamilton,,,,35.03684,-85.15835
18190,Yandel,Mora,M,,240 New Byhalia Rd,,,,35.047321,-89.689016
18191,Lorelai,Mcneil,F,,7942 Winchester Rd,,,,35.048593,-89.798332
18192,Roderick,Lloyd,M,,Sears Shelby,,,,35.04929,-89.85998
18193,Destiny,Richardson,F,,7697 Winchester Rd,,,,35.049317,-89.805691
18194,Jaime,Hammond,M,,325 New Byhalia Rd,,,,35.049777,-89.688667
18196,Amani,Pruitt,F,,3699 Hwy 95,,,,35.052258,-114.58922
18198,Stephanie,Solis,F,,1601 Arenal Rd SW,,,,35.053595,-106.677131
18200,Jax,Levy,M,,2056 Skibo Rd,,,,35.054749,-78.972898
18202,Zachery,Stevens,M,,3685 S Houston Levee Rd,,,,35.058769,-89.732154
18203,Madalynn,Barnett,F,,7860 Rea Rd,,,,35.06118,-80.813947
18204,Teresa,Copeland,F,,2 State Road 344,,,,35.061744,-106.191448
18205,Marcel,Frazier,M,,9235 Poplar Ave,,,,35.065838,-89.754944
18209,Sidney,Keller,F,,200 Tramway Blvd SE,,,,35.069038,-106.497063
18210,Micah,Mathis,F,,2835 Kirby Rd,,,,35.072094,-89.842542
18211,Alena,Leach,F,,Sears Cumberland,,,,35.07246,-78.96101
18212,Dax,York,M,,4075 American Way,,,,35.076188,-89.92802
18213,Katrina,Lopez,F,,320 Yale Blvd SE,,,,35.076216,-106.622047
18215,Giovani,Scott,M,,111 Coors Blvd NW,,,,35.082977,-106.710805
18216,Maxim,Vaughan,M,,501 Elsinger Blvd,,,,35.085725,-92.412952
18217,Larry,Strong,M,,Sears Mecklenburg,,,,35.08596,-80.87679
18218,Jose,Hardy,M,,11120 Lomas Blvd NE,,,,35.08689,-106.527059
18219,Walker,Holmes,M,,6001 Lomas Blvd NE,,,,35.087332,-106.579195
18220,Sheldon,James,M,,2130 Exeter Rd,,,,35.08753,-89.792638
18221,Akira,Rocha,F,,855 Salem Rd,,,,35.090169,-92.47155
18222,Paola,Harrison,F,,101 W Oak St,,,,35.091629,-92.4277
18223,Deshawn,Parks,M,,3701 Constitution Ave NE,,,,35.094897,-106.600456
18224,Amelia,Riggs,F,,1977 S 3rd St,,,,35.095318,-90.055867
18225,Kira,Fuentes,F,,6660 Poplar Ave,,,,35.098569,-89.840924
18226,Emmalee,Durham,F,,12830 Walker Branch Dr,,,,35.099188,-80.987366
18227,Madilynn,Long,F,,3410 Dr Martin Luther King Jr Blvd,,,,35.099876,-77.095892
18228,Riya,Bush,F,,2269 Lamar Ave,,,,35.106733,-89.987195
18229,Adolfo,Coffey,M,,Sears Bernalillo,,,,35.1077,-106.57215
18230,Savannah,Foster,F,,9531 South Blvd,,,,35.108122,-80.881469
18231,Jaiden,Chen,M,,1775 E Lakeside Dr,,,,35.108456,-114.613025
18232,Brendon,Ewing,M,,601 Colonial Rd,,,,35.114505,-89.901993
18233,Ramon,Mcclain,M,,775 Pickwick St,,,,35.114806,-88.256706
18235,Irene,Huynh,F,,Sears Shelby,,,,35.11638,-89.91069
18236,Alexis,Boyd,F,,540 S Mendenhall Rd Ste 16,,,,35.11665,-89.895604
18237,Rayne,Drake,F,,676 S Germantown Pkwy,,,,35.121598,-89.799715
18239,Lina,Moreno,F,,1900 Matthews Township Pkwy,,,,35.123648,-80.708385
18240,Benjamin,Gilmore,M,,1421 Pinecrest Shopping Ctr,,,,35.127358,-92.413473
18241,Nyla,Frederick,F,,1675 Germantown Rd & Dexter,,,,35.1286,-89.796596
18242,Haylee,Cooper,F,,3444 Plaza Ave,,,,35.129832,-89.947462
18245,Malia,Spears,F,,8710 Montgomery Blvd NE,,,,35.130474,-106.547418
18246,Luca,Rush,M,,4016 Louisiana Blvd NE,,,,35.130609,-106.568593
18248,Rhys,Esparza,M,,1626 N Business 9,,,,35.131691,-92.72818
18249,Marcel,Macias,M,,4700 Tramway Blvd NE,,,,35.131907,-106.498073
18250,Natalee,Hawkins,F,,Sears Hamilton,,,,35.13627,-85.24393
18251,Rihanna,Alvarez,F,,475 N Germantown Pkwy,,,,35.138319,-89.796097
18252,Diana,Chung,F,,5850 Eubank Blvd NE,,,,35.143853,-106.530677
18255,Logan,Calhoun,M,,1366 Poplar Ave,,,,35.144023,-90.015558
18257,Jaylen,Bright,F,,6125 4th St NW,,,,35.145185,-106.640128
18259,Olivia,Norman,F,,5579 Highway 153,,,,35.148096,-85.249405
18260,Armando,Fernandez,M,,8040 Academy Rd NE,,,,35.148424,-106.548186
18261,Ahmad,Hardin,M,,4270 Summer Ave,,,,35.14899,-89.91755
18262,Andreas,Maynard,M,,300 I 40 Service Rd S,,,,35.154945,-90.146901
18263,Brodie,Valentine,M,,1230 N Houston Levee Rd,,,,35.158436,-89.727418
18265,Waylon,Chung,M,,700 E Roosevelt Ave,,,,35.161068,-107.848752
18268,Chance,Harper,M,,6100 Paseo Del Norte NE,,,,35.173979,-106.582248
18269,Brandon,Strong,M,,8100 Wyoming Blvd NE,,,,35.175751,-106.559958
18270,Audrina,Greene,F,,8301 Golf Course Rd NW,,,,35.178229,-106.687821
18272,Laurel,Larsen,F,,1650 S Milton Rd,,,,35.184238,-111.661323
18273,Beau,Hicks,M,,Sears Potter,,,,35.18452,-101.92846
18274,Annalise,Oneill,F,,9371 Coors Blvd NW,,,,35.185401,-106.663753
18276,Tyshawn,West,M,,8201 I-40 W,,,,35.186564,-101.93231
18277,Augustus,Lawson,M,,3490 Stockton Hill Rd,,,,35.194464,-114.033595
18278,Justice,Lester,M,,201 N Switzer Canyon Dr,,,,35.194949,-111.634384
18280,Melina,Meadows,F,,Sears Bernalillo,,,,35.19722,-106.65567
18281,Lamar,Dunlap,M,,Sears Shelby,,,,35.20104,-89.78775
18282,Savion,Bates,M,,1840 Decherd Blvd,,,,35.204234,-86.093695
18283,Makayla,Vega,F,,7989 US Highway 64,,,,35.204408,-89.794482
18287,Shaun,Hatfield,M,,9050 US Highway 64,,,,35.204668,-89.750469
53654,Jack,Strong,M,,5995 Stage Rd,,,,35.204683,-89.862713
53655,Dario,Campbell,M,,4800 McMahon Blvd NW,,,,35.207016,-106.679046
53656,Ralph,Vega,M,,Sears Mecklenburg,,,,35.20749,-80.75069
53659,Celeste,Parrish,F,,8830 Albemarle Rd,,,,35.210846,-80.695837
53664,Matilda,Irwin,F,,3226 Thomas St,,,,35.213522,-90.031752
53675,Karter,Dillon,M,,900 Metropolitan Ave Ste 2,,,,35.214256,-80.834912
53678,Tyson,Newton,M,,Sears Bradley,,,,35.21461,-84.86823
53680,Tobias,Rios,M,,Sears Cleveland,,,,35.21837,-97.48508
53686,Sonia,Chavez,F,,2632 Frayser Blvd,,,,35.220153,-89.978247
53687,Mikaela,Costa,F,,Sears Coconino,,,,35.2212,-111.58598
53688,Arjun,Pollard,M,,Sears Shelby,,,,35.22161,-89.90849
53692,Kayden,Bonilla,M,,941 N Parkway,,,,35.228454,-88.60991
53694,Heidi,Richards,F,,7265 Highway 64,,,,35.22886,-89.513106
53698,Josephine,May,F,,3860 Austin Peay Hwy,,,,35.232762,-89.897627
53699,Damarion,Small,M,,7615 US Highway 70,,,,35.233413,-89.803427
53702,Eliana,Montes,F,,1400 24th Ave NW,,,,35.236633,-97.481726
53722,Gerald,Simmons,M,,1000 Rio Rancho Dr SE,,,,35.243761,-106.655237
53723,Maximus,Oliver,M,,1601 E Race Ave,,,,35.250675,-91.718567
53724,Gracie,Riggs,F,,4225 Crestview Dr,,,,35.251873,-106.652099
53725,Deon,Quinn,M,,4570 Frontage Rd NW,,,,35.253935,-84.842577
53741,Brittany,Reyes,F,,1700 N Locust Ave,,,,35.260833,-87.324088
53743,Madelynn,Ball,F,,197 Old New Hope Rd,,,,35.263798,-81.152246
53744,Jillian,Conway,F,,Sears San Luis Obispo,,,,35.2639,-120.67498
